Source,Title,Content,Section,URL,Date
Expansión ,El boom de los Cetes le hace la Navidad al gobierno mexicano,"En solo 12 años, la inversión en Cetes ha crecido de manera exponencial, al pasar de 6,380 millones a 166,264 millones de pesos, siendo el gobierno federal el ganador principal.", Economía,https://expansion.mx/economia/2024/12/13/boom-inversion-cetes-hace-la-navidad-gobierno-mexicano,13/12/2024
Expansión ,"El panel de maíz transgénico entre México y EU; una disputa de 5,000 mdd","Con un ritmo creciente de la exportaciones estadunidenses de maíz a México, se recibirá la resolución del panel que anticipa una derrota para el gobierno mexicano.", Economía,https://expansion.mx/economia/2024/12/13/panel-maiz-transgenico-entre-mexico-eu-disputa-5-000-mdd,13/12/2024
Expansión ,S&P confirma calificación crediticia de México y  mantiene perspectiva estable,La agencia tiene la expectativa de una política monetaria prudente y el retorno a bajos déficits fiscales que estabilicen las finanzas públicas del país., Economía,https://expansion.mx/economia/2024/12/13/standard-poors-calificacion-mexico-perspectiva-estable,13/12/2024
Expansión ,IEPS a gasolinas y diésel sin subsidios para la tercera semana de diciembre,"Del 14 al 20 de diciembre los consumidores pagarán completo el IEPS por cada litro de combustible automotriz, informó Hacienda en el Diario Oficial de la Federación.", Economía,https://expansion.mx/economia/2024/12/13/precio-gasolinas-diesel-sin-subsidios-en-diciembre,13/12/2024
Expansión ,Más de 82 pesos de cada 100 del presupuesto serán para gastos obligatorios,"El pago de la deuda pública, las transferencias a los estados, los servicios personales y las pensiones acaparan los recursos del sector público, dejando poco margen para la inversión.", Economía,https://expansion.mx/economia/2024/12/13/gasto-publico-2025-seran-para-gastos-obligatorios,13/12/2024
Expansión ,"Día de la Virgen de Guadalupe deja una derrama de 20,000 millones de pesos","La festividad religiosa más importante de México generará beneficios económicos históricos, con un crecimiento del 22.5 % en comparación con el año pasado, según datos de Concanaco Servytur.", Economía,https://expansion.mx/economia/2024/12/12/virgen-de-guadalupe-derrama-economica,13/12/2024
Expansión ,Plata Card recibe licencia como banco y va por productos de ahorro e inversión,"Neri Tollardo, fundador de Plata Card, dijo en entrevista que ofrecerán una cuenta con rendimientos, aunque funcionará diferente a la que manejan las Sofipos.", Economía,https://expansion.mx/economia/2024/12/12/plata-card-recibe-licencia-como-banco,12/12/2024
Expansión ,El IEPS lidera aumento de recaudación de impuestos en el SAT,"Entre enero y noviembre, el SAT obtuvo una recaudación tributaria de 4.517 billones de pesos.", Economía,https://expansion.mx/economia/2024/12/12/ieps-lidera-aumento-de-recaudacion-de-impuestos-en-sat,12/12/2024
Expansión ,China emitirá más deuda y recortará tasas de interés en 2025,El Politburó señaló que Beijing está preparado para desplegar el estímulo necesario para contrarrestar el impacto de cualquier alza de aranceles., Economía,https://expansion.mx/economia/2024/12/12/china-emitira-deuda-recorte-tasas-2025,12/12/2024
Expansión ,"Greer y Lutnick, los proteccionistas trumpistas que enfrentará México","Política de aranceles, revisión del T-MEC, reducción del déficit comercial y revivir la industria de EU son las tareas de estos dos personajes clave para Donald Trump.", Economía,https://expansion.mx/economia/2024/12/12/donald-trump-y-su-palabra-favorita-politica-arancelaria,12/12/2024
Expansión ,"El bueno, el malo y el feo: Estos son los tres escenarios de inflación para 2025",Monex no descarta presiones inflacionarias sobre frutas y verduras por fenómenos climatológicos., Economía,https://expansion.mx/economia/2024/12/11/tres-escenarios-de-inflacion-mexico-2025,11/12/2024
Expansión ,OPEP revisa a la baja el crecimiento de la demanda de petróleo en 2024 y 2025,"El aumento de la demanda viene sobre todo de los países que no forman parte de la OCDE, refirió la OPEP.", Economía,https://expansion.mx/economia/2024/12/11/opep-baja-demanda-petroleo-2024-2025,11/12/2024
Expansión ,Efecto Trump; prevén ‘compras de pánico’ de EU a México ante amago de aranceles,"Una amenaza de aranceles más severa para 2025 activa las importaciones de empresas en EU, los números de comercio de México pueden verse más beneficiados; minoristas empiezan a ver más movimiento.", Economía,https://expansion.mx/economia/2024/12/11/efecto-trump-y-aranceles-compras-de-panico-eu-a-mexico,11/12/2024
Expansión ,"Sin reforma fiscal, así aplicarán los impuestos en 2025","Si bien no hubo una reforma fiscal que aumentara la tasa de los impuestos o creara nuevos, hay disposiciones vigentes que tendrán sus repercusiones en el bolsillo de las familias mexicanas.", Economía,https://expansion.mx/economia/2024/12/10/sin-reforma-fiscal-asi-aplicaran-los-impuestos-en-2025,10/12/2024
Expansión ,Masari Casa de Bolsa eleva su solicitud de licencia bancaria al Tipo 1,La solicitud de licencia Tipo 1 implica una inversión mínima de 90 millones de UDIs y es el tipo de licencia más supervisado por las autoridades., Economía,https://expansion.mx/economia/2024/12/10/masari-eleva-solicitud-licencia-bancaria-tipo-1,10/12/2024
Expansión ,JP Morgan estima que Banxico bajará 50 puntos base la tasa de interés,"Un ritmo menor al esperado para la inflación al cierre de noviembre, alimenta las expectativas de más recortes a la tasa de interés de referencia.", Economía,https://expansion.mx/economia/2024/12/10/banxico-recorte-50-pb-tasa-interes-jp-morgan,10/12/2024
Expansión ,Klar inicia proceso de licencia bancaria,Klar inicia su proceso de licencia bancaria para ampliar la oferta de sus productos financieros y de seguros., Economía,https://expansion.mx/economia/2024/12/10/klar-inicia-proceso-de-licencia-bancaria,10/12/2024
Expansión ,Banxico debe ser prudente ante Trump: Irene Espinosa,La subgobernadora del Banxico considera que el banco debe mostrar cautela ante la postura proteccionista del presidente electo y aseguró que no vio señales de violación a la autonomía en su gestión., Economía,https://expansion.mx/economia/2024/12/10/banxico-debe-ser-prudente-ante-trump-advierte-irene-espinosa,10/12/2024
Expansión ,La CDMX mantiene su calificación de deuda más alta en deuda local,"La calificadora HR Ratings ratifica la calificación AAA de la Ciudad de México, destacando su fortaleza fiscal, estrategias tributarias y sostenibilidad financiera.", Economía,https://expansion.mx/economia/2024/12/09/la-cdmx-mantiene-su-calificacion-de-deuda-mas-alta-en-deuda-local,10/12/2024
Expansión ,"Fitch ve amenazas para América Latina con Trump, pero tiene con qué defenderse","La agencia calificadora destaca la solidez de los sistemas bancarios, de las reservas de liquidez externa y, en algunos casos, la flexibilidad de las monedas de los países de la región.", Economía,https://expansion.mx/economia/2024/12/09/fitch-ve-amenazas-para-america-latina-con-trump-pero-tiene-con-que-defenderse,09/12/2024
Expansión ,Inflación se desacelera a 4.55% en noviembre,"Luego del repunte que registraron en octubre, los precios al consumidor retoman el camino a la baja, hacia el objetivo del banco central.", Economía,https://expansion.mx/economia/2024/12/09/inflacion-en-mexico-noviembre,09/12/2024
Expansión ,"China se abre a ""flexibilización"" monetaria en 2025 para estimular su economía","El anuncio se produce un mes antes del regreso de Donald Trump a la Casa Blanca, quien ha amenazado con aumentar los aranceles estadounidenses a las exportaciones chinas.", Economía,https://expansion.mx/economia/2024/12/09/china-flexibilizacion-monetaria-2025-estimular-su-economia,09/12/2024
Expansión ,Sueldos de migrantes mexicanos en EU son “castigados” por tener menos estudios,"Mientras el sueldo promedio anual de los migrantes mexicanos en Estados Unidos fue de 25,570 dólares en 2023, el ingreso anual de los dominicanos alcanzó los 34,323 dólares.", Economía,https://expansion.mx/economia/2024/12/09/sueldo-mexicanos-estados-unidos-bajos-estudios,09/12/2024
Expansión ,Empresarios de Coparmex exigen acciones ante crisis de violencia en Sinaloa,"La Confederación destacó que  este clima de inseguridad no solo amenaza la vida y el bienestar de las familias, sino que también impacta profundamente la economía y el desarrollo social de la región.", Economía,https://expansion.mx/economia/2024/12/07/coparmex-inseguridad-sinaloa,07/12/2024
Expansión ,La Reserva Federal se perfila para rebajar tasas de interés este mes,"Una reducción de un cuarto de punto situaría la tasa oficial de la Fed en el 4,25%-4,5%, un punto porcentual por debajo del nivel de septiembre.", Economía,https://expansion.mx/economia/2024/12/06/la-reserva-federal-se-perfila-para-rebajar-tasas-de-interes-este-mes,06/12/2024
Expansión ,Diésel y gasolinas se quedan sin subsidio para la segunda semana de diciembre,"Hacienda retiró el subsidio a la cuota IEPS que cobra al diésel, mientras mantuvo sin descuentos las que cobra a la Magna y la Premium.", Economía,https://expansion.mx/economia/2024/12/06/cuotas-gasolinas-diesel-diciembre-2024,06/12/2024
Expansión ,"La economía de EU crea 227,000 puestos de trabajo en noviembre","Con esta cifra, los mercados ven un 72% de probabilidades de un recorte de tasas de 25 puntos básicos en la reunión de política monetaria de la Fed al cierre de este año.", Economía,https://expansion.mx/economia/2024/12/06/la-economia-de-eu-crea-227-000-puestos-de-trabajo-en-noviembre,06/12/2024
Expansión ,México le echa el ojo a Europa para sustitución de importaciones asiáticas,"En el viejo continente, México tiene el Tratado de Libre Comercio con la Unión Europea, el cual está en vigor desde el 2000; próximamente se concretará su modernización y se prevé firmarlo en 2025.", Economía,https://expansion.mx/economia/2024/12/06/desafio-de-mexico-reemplazar-importaciones-de-china,06/12/2024
Expansión ,"Floja creación de empleo formal en noviembre, se registran solo 24,696 puestos","Datos del IMSS indican que esta cifra es 76% menor respecto a los 106,578 empleos reportados en noviembre de 2023.", Economía,https://expansion.mx/economia/2024/12/05/baja-creacion-empleos-formales-noviembre-imss,05/12/2024
Expansión ,"Empresas chinas quieren llegar a México, pero escasea talento tecnológico",El gigante asiático está en otro nivel de tecnología e innovación y a México le hace falta mucho para cerrar la brecha., Economía,https://expansion.mx/economia/2024/12/05/empresas-chinas-en-mexico-escasez-de-talento-tecnologico,05/12/2024
Expansión ,Aprende a identificar bebidas adulteradas con ayuda del SAT,"En estas fiestas decembrinas, el consumo de alcohol se incrementa y con ello el riesgo de consumir bebidas adulteradas.", Economía,https://expansion.mx/economia/2024/12/05/como-detectar-botellas-adulteradas-con-ayuda-sat,05/12/2024
Expansión ,Klar expande su oferta a Pymes tras la adquisición de Tribal,La sofipo busca desarrollar y ofrecer productos financieros personalizados para satisfacer las necesidades específicas de los empresarios y sus colaboradores., Economía,https://expansion.mx/economia/2024/12/05/klar-expande-su-oferta-a-pymes-tras-la-adquisicion-de-tribal,05/12/2024
Expansión ,El déficit comercial de EU disminuye por el descenso de las importaciones,"La brecha comercial se redujo 11.9% a 73,800 millones de dólares desde los 83,800 millones de dólares revisados en septiembre, informó la Oficina de Análisis Económico del Departamento de Comercio.", Economía,https://expansion.mx/economia/2024/12/05/deficit-comercial-eu-disminuye-por-descenso-de-importaciones,05/12/2024
Expansión ,¡Mexicanas trabajando! Migrantes mueven las tendencias de ocupación en EU,"Aunque el sector de la construcción encabeza la lista de los sectores donde se emplean los mexicanos en Estados Unidos, servicios profesionales y hostelería registran aumentos.", Economía,https://expansion.mx/economia/2024/12/05/mujeres-mexicanas-empleo-estados-unidos,05/12/2024
Expansión ,¿Por qué el salario mínimo en México es más alto en la frontera norte?,El salario mínimo en la frontera norte del país es un reflejo de las estrategias económicas diseñadas para reducir desigualdades y fomentar el desarrollo regional., Economía,https://expansion.mx/economia/2024/12/04/por-que-salario-minimo-mas-alto-frontera-mexico,04/12/2024
Expansión ,La Fed puede permitirse ser un poco más cauta: Jerome Powell,"""Podemos permitirnos ser un poco más cautos a medida que tratamos de encontrar el nivel neutral"", aseguró el presidente de la Reserva Federal de Estados Unidos.", Economía,https://expansion.mx/economia/2024/12/04/powell-la-fed-puede-permitirse-ser-un-poco-mas-cauta,04/12/2024
Expansión ,Costos de producción son tres veces más altos en EU que en México,"La calidad de la mano de obra mexicana es una de las razones por las que a las empresas les conviene permanecer en México, señaló Leonardo Vieira, CEO y fundador de Tractian.", Economía,https://expansion.mx/economia/2024/12/04/estados-unidos-necesita-a-mexico-costos-de-produccion,04/12/2024
Expansión ,Salario mínimo bajo e informalidad juegan a favor de los aumentos,El salario mínimo en México ha sido tan bajo que los incrementos de doble dígito del último sexenio no han surtido un efecto de inflación., Economía,https://expansion.mx/economia/2024/12/04/efectos-de-subir-salario-minimo-12-en-2025,04/12/2024
Expansión ,OCDE advierte del riesgo del proteccionismo a perspectiva de crecimiento mundial,"""El aumento de la tensión comercial y las nuevas medidas proteccionistas podrían perturbar las cadenas de suministro, aumentar los precios al consumo y afectar negativamente al crecimiento"", señaló.", Economía,https://expansion.mx/economia/2024/12/04/ocde-advierte-riesgo-proteccionismo-para-crecimiento-mundial,04/12/2024
Expansión ,Salario mínimo aumentará 12% en 2025,La Secretaría del Trabajo dio a conocer que el salario mínimo general será de 278.80 pesos en 2025 y de 419.88 pesos en la Zona Libre de la Frontera Norte., Economía,https://expansion.mx/economia/2024/12/04/aumento-salario-minimo-2025-sheinbaum,04/12/2024
Expansión ,"Trump se disgusta por déficit comercial con México, pero se profundizó con él","En el primer año de su mandato, el déficit comercial con México alcanzó los 69,058 mdd, y en el ultimo creció hasta los 110,964 mdd, apuntan datos del Departamento de Comercio de Estados Unidos.", Economía,https://expansion.mx/economia/2024/12/04/trump-disgusta-deficit-comercial-mexico-con-el-se-profundizo,04/12/2024
Expansión ,"México tiene Ley de Ingresos para 2025; impuestos, petróleo y deuda, los pilares","El Senado aprobó la Ley de ingresos de la Federación para el siguiente año en el que se estipula la generación de 9.302 billones de pesos, de los cuales 1.246 billones provendrán de deuda.", Economía,https://expansion.mx/economia/2024/12/04/ley-ingresos-2025-senado,04/12/2024
Expansión ,El Senado aprueba la Ley de Derechos; habrá más carga para minería y cruceristas,"También se cobrará uso del espacio aéreo a las escuelas de aviación, además de ajustes a las cuotas para visitar áreas naturales protegidas.", Economía,https://expansion.mx/economia/2024/12/03/senado-aprueba-ley-derechos-2025,04/12/2024
La Jornada,Mahomes es duda para jugar ante Houston por un esguince,"Kansas City., Patrick Mahomes, mariscal de campo de los Jefes de Kansas City, sufrió un esguince alto de tobillo, confirmaron pruebas adicionales que se le realizaron ayer al tres veces ganador del Supertazón. Aún se desconoce si participará en el partido de esta semana contra Houston, informó ayer a The Associated Press una persona familiarizada con los resultados.",Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a11n2dep?partner=rss,17/12/2024
La Jornada,Vikingos ganan séptimo juego consecutivo y persiguen el liderato de su división en la NFL,Minneapolis. Vikingos de Minnesota hilaron su séptima victoria consecutiva al derrotar 30-12 a Osos de Chicago y empatar el primer lugar de la división Norte de la Nacional.,Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a31n1dep?partner=rss,17/12/2024
La Jornada,"En 2025, para la gimnasia rítmica habrá nuevas reglas y exigencias: Blajaith Aguilar","“Si no vas por todo, ¿a qué vas?”, se lee en una cartulina que acompaña el entrenamiento de la selección mexicana de gimnasia rítmica.",Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a11n1dep?partner=rss,17/12/2024
La Jornada,"Djokovic, Marchand, Biles y López, lo más destacado del año en los Olímpicos","París. El mundo del deporte vivió en 2024 unos Juegos Olímpicos de postal en París, pero también estuvo marcado por quejas cada vez más habituales de los deportistas por la sobrecarga del calendario para mantener en marcha la máquina del Sport Business.",Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a12n1dep?partner=rss,17/12/2024
La Jornada,"Baños descarta regreso a la FMF; quiero seguir en el América, dice","Monterrey, NL, Santiago Baños, presidente del club América, responde sonriendo cuando se le pregunta sobre la Federación Mexicana de Futbol (FMF). Su relación cercana con Emilio Azcárraga Jean, dueño de Grupo Televisa, y los tres campeonatos ganados de forma consecutiva en la Liga Mx –primera vez en torneos cortos– lo perfilan entre las opciones a tomar el cargo que dejó el viernes Juan Carlos La Bomba Rodríguez como alto comisionado.",Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a10n1dep?partner=rss,17/12/2024
La Jornada,Dueños de equipos frustraron venta de Gallos Blancos: Mauricio Kuri,"Querétaro, Qro., El gobernador de Querétaro, Mauricio Kuri González, dijo ayer que la venta del equipo de futbol Gallos Blancos a un grupo empresarial de Estados Unidos se frustró, aunque hay otros cuatro interesados en adquirirlo.",Deportes,https://www.jornada.com.mx/2024/12/17/deportes/a10n2dep?partner=rss,17/12/2024
La Jornada,Ratifica Fitch calificación de Pemex con perspectiva estable,"Fitch Ratings ratificó la calificación de largo plazo de Petróleos Mexicanos (Pemex) en moneda local y extranjera en B+, con perspectiva estable.", Economía,https://www.jornada.com.mx/2024/12/17/economia/019n2eco?partner=rss,17/12/2024
La Jornada,Rompe el Bitcóin barrera de 107 mil dólares,"El bitcóin alcanzó ayer un máximo histórico por arriba de 107 mil 700 dólares, en la prolongación de una racha alcista luego de que el próximo presidente de Estados Unidos, Donald Trump, anunció que planea crear una reserva estratégica en ese activo similar a la de petróleo, lo que avivó el entusiasmo del sector. La confianza de los inversionistas también se vio favorecida por la inclusión de MicroStrategy en el índice tecnológico Nasdaq 100, lo que probablemente favorecerá la captación de capitales para esa empresa de software convertida en compradora de monedas virtuales.", Economía,https://www.jornada.com.mx/2024/12/17/economia/018n3eco?partner=rss,17/12/2024
La Jornada,Escolaridad menor a 7 años en la mayoría de los municipios más pobres,"En 484 de los 629 municipios con 80 por ciento o más población en pobreza, las personas de 15 o más años tienen menos de siete años de escolaridad en promedio, según datos del Consejo Nacional de Evaluación de la Política de Desarrollo Social (Coneval).", Economía,https://www.jornada.com.mx/2024/12/17/economia/020n1eco?partner=rss,17/12/2024
La Jornada,Prevé China más inflación y estragos en comercio y economía,"Pekín. La imposición de nuevos aranceles a productos chinos generará más inflación en Estados Unidos y trastocará el orden económico y comercial a escala global, advirtió ayer el Ministerio de Comercio de China.", Economía,https://www.jornada.com.mx/2024/12/17/economia/017n2eco?partner=rss,17/12/2024
La Jornada,"Sin el CNT, tortilleros continúan en diálogo con la Secretaría de Agricultura","Organizaciones que representan a la industria de la masa y la tortilla, entre ellas la Cámara Nacional de la Industria de Producción de Masa y Tortillas el Consejo Rector de la Tortilla Tradicional, la Red de Maíz y la Cámara Regional de la Industria de la Tortilla e Industrias del Maíz Puebla aseguraron que ellos continúan en la mesa de negociaciones con Secretaría de Agricultura y Desarrollo Rural (Sader) para estabilizar y bajar el precio del alimento.", Economía,https://www.jornada.com.mx/2024/12/17/economia/019n3eco?partner=rss,17/12/2024
La Jornada,Trump vuelve a amenazar a México con aranceles y muro,"Palm Beach., El próximo presidente de Estados Unidos, Donald Trump, volvió a defender los aranceles que planea imponer a diversos países apenas asuma el mando, el próximo 20 de enero, incluidos los de 25 por ciento a México y Canadá: “Nos harán un país muy rico”, aseguró en su primera conferencia de prensa desde que ganó las elecciones. Ahí mismo, afirmó que retomará la construcción del muro fronterizo con México, en lo que gastará “cientos de millones de dólares”.",,https://www.jornada.com.mx/2024/12/17/economia/017n1eco?partner=rss,17/12/2024
La Jornada,Ingreso medio de migrantes creció 59.1% en 12 años: Cemla,"Las remuneraciones medias en ocupaciones de tiempo completo de los trabajadores migrantes de origen latinoamericano en Estados Unidos crecieron 59.1 por ciento en el periodo 2011-2023, de acuerdo con los datos del Centro de Estudios Monetarios Latinoamericanos (Cemla).", Economía,https://www.jornada.com.mx/2024/12/17/economia/019n1eco?partner=rss,17/12/2024
La Jornada,Niega Compartamos Banco adeudo fiscal de mil 238 mdp,"El Servicio de Administración Tributaria (SAT) determinó a Compartamos Banco un crédito fiscal por mil 238 millones de pesos por supuesto incumplimiento de obligaciones fiscales de 2015 y 2016; sin embargo, el banco anunció que se defenderá.", Economía,https://www.jornada.com.mx/2024/12/17/economia/019n4eco?partner=rss,17/12/2024
La Jornada,Renuncia  la ministra canadiense de Finanzas,"Washington. La ministra de Finanzas de Canadá, Chrystia Freeland, anunció ayer su renuncia por diferencias con el primer ministro, Justin Trudeau, en un contexto de amenazas arancelarias por parte del futuro presidente de Estados Unidos, Donald Trump.", Economía,https://www.jornada.com.mx/2024/12/17/economia/017n3eco?partner=rss,17/12/2024
La Jornada,Van dos meses de fuga de capitales extranjeros,"En noviembre, inversionistas extranjeros vendieron 10 mil 400 millones de pesos en bonos respaldados por el gobierno federal, y se acumularon dos meses consecutivos de fuga de capital foráneo, según datos del Banco de México (BdeM).", Economía,https://www.jornada.com.mx/2024/12/17/economia/018n1eco?partner=rss,17/12/2024
La Jornada,"Crecimiento de 1.6% este año, prevé el sector privado",Analistas económicos consultados por el Banco de México (BdeM) elevaron nuevamente su pronóstico de crecimiento económico del país este año; la proyección pasó de 1.53 a 1.6 por ciento., Economía,https://www.jornada.com.mx/2024/12/17/economia/018n2eco?partner=rss,17/12/2024
La Jornada,"A la espera de baja de tasas en México y EU, la BMV vuelve a tropezar",El Índice de Precios y Cotizaciones de la Bolsa Mexicana de Valores ha sido uno de los mercados con peor desempeño en el mundo este año., Economía,https://www.jornada.com.mx/2024/12/17/economia/020n2eco?partner=rss,17/12/2024
La Jornada,"Carlos Fernández-Vega: México, SA","¿Qué fue de aquel    prometido e histórico “resurgimiento” de las relaciones diplomáticas entre Estados Unidos y Cuba, anunciado el 16 de diciembre de 2014 por el entonces presidente Barack Obama y el comandante Raúl Castro? ¿Qué cambió en la década transcurrida desde entonces? Nada, salvo la apertura de sus respectivas embajadas en Washington y La Habana –esta última sometida a permanentes agresiones–, amén de que lo fundamental en ese “resurgimiento”, el ilegal bloqueo contra la isla, no sólo permanece intocado, sino que se agrava.", Economía,https://www.jornada.com.mx/2024/12/17/opinion/020o1eco?partner=rss,17/12/2024
La Jornada,Megaiceberg se desprende y viaja a la deriva en el océano Austral,"Madrid. Después de pasar décadas encallado en el fondo marino, el megaiceberg A23a se ha liberado de su posición al norte de las Islas Orcadas del Sur y ahora está a la deriva en el océano Austral.",Ciencia y Tecnologia,https://www.jornada.com.mx/2024/12/17/ciencias/a06n2cie?partner=rss,17/12/2024
La Jornada,Comercio agrícola mundial lastra la biodiversidad en Brasil y México,"Madrid. Exportar productos agrícolas desde regiones tropicales a China, Estados Unidos, Medio Oriente y Europa es tres veces más dañino para la biodiversidad de lo que se suponía anteriormente.",Ciencia y Tecnologia,https://www.jornada.com.mx/2024/12/17/ciencias/a06n1cie?partner=rss,17/12/2024
La Jornada,Francia: subastan obra de Claudel hallada por casualidad,"París. Una escultura de la artista francesa Camille Claudel que desapareció de la circulación hace un siglo fue hallada por casualidad en un apartamento parisino, y será puesta a la venta el 16 de febrero, informó ayer el subastador.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a05n2cul?partner=rss,17/12/2024
La Jornada,Plantea Sheinbaum fundir instancias vinculadas con los pueblos originarios,"El gobierno federal pretende conformar en una sola institución los esfuerzos de varias dependencias relacionados con los pueblos originarios y su riqueza cultural, anunció la presidenta Claudia Sheinbaum. Como parte de las obligaciones derivadas de la reforma constitucional sobre los derechos de la población indígena, “queremos juntar en una sola institución lo que hoy está dividido, Fonart, Culturas Populares, Lenguas Indígenas; que sean parte de una sola institución”.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a05n1cul?partner=rss,17/12/2024
La Jornada,Javier Aranda Luna: La novela perdida de José Eustasio Rivera,"1923 es un año de    rupturas. El 6 de junio en París, después de la presentación del cortometraje Regreso a la razón, de Man Ray, un diferendo entre André Breton y Tristan Tzara, marca la ruptura definitiva entre los movimientos surrealista y dadaísta. Primo de Rivera da un golpe de Estado en España, Lenin recomienda destituir a Stalin y el joven escritor José Eustasio Rivera denuncia el abandono institucional y las injusticias y crímenes que padecen los colonos de su país. Como los ministerios responsables no responden, publica varios artículos periodísticos sin lograr nada.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a04a1cul?partner=rss,17/12/2024
La Jornada,Vilma Fuentes: ¿Feliz Navidad o generoso banquete?,"La polémica en Francia    es una tradición tan arraigada como la lengua misma. Se discuten asuntos nimios, como la mejor manera de preparar un café, con la misma pasión que puede ponerse en asuntos que conciernen los fundamentos mismos del Estado.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a04a2cul?partner=rss,17/12/2024
La Jornada,Presenta el Estanquillo la producción que resultó del binomio artístico Toledo-Arvil,"El Museo del Estanquillo presenta las cinco carpetas de grabados que Francisco Toledo (1940-2019) realizó a lo largo de casi tres décadas junto con la galería Arvil en la exposición Grabado en enigmas, la cual incluye el proyecto Nuevo catecismo para indios remisos, que consiste en las placas de cobre intervenidas por el artista juchiteco que fueron donadas hace unos meses al Instituto de Artes Gráficas de Oaxaca (IAGO) con motivo de los 55 años de Arvil.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a02n1cul?partner=rss,17/12/2024
La Jornada,Exhibe el Palacio de Iturbide la maestría artesanal de los nacimientos,"La exposición Nacimientos: Arte y tradición reúne 379 pesebres que reflejan la fusión de la tradición histórica y las técnicas ancestrales del arte popular mexicano con un toque contemporáneo, explicó Cándida Fernández de Calderón, directora de Fomento Cultural Citibanamex.",Cultura,https://www.jornada.com.mx/2024/12/17/cultura/a03n1cul?partner=rss,17/12/2024
Expansión ,Alineados a Trump: Las tecnológicas se reúnen y donan dinero al republicano,Las banderas blancas conciliadoras y las donaciones se alzan en el campo de batalla entre las tecnológicas y el próximo presidente de EU: Donald Trump.,Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/17/alineados-a-trump-tecnologicas-donan-dinero-republicano,18/12/2024
Expansión ,"A dos años de ChatGPT, así ha avanzado la IA generativa",ChatGPT se lanzó hace un par de años y desde entonces las herramientas de Inteligencia Artificial generativa están más al alcance de los usuarios.,Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/17/asi-ha-avanzado-ia-chatgpt,17/12/2024
Expansión ,Televisa y TV Azteca retiran programas por término de licencias de transmisión,"Televisa retiró canales deportivos y de películas a TV Azteca, mientras que la televisora de Salinas Pliego quitó varios de sus canales a Izzi y Sky por el término de licencias de transmisión.",Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/17/televisa-y-tv-azteca-retiran-programas-por-termino-de-licencias-de-transmision,17/12/2024
Expansión ,La entrada de Bait al pospago podría impactar los ingresos de Telcel y AT&T,"La apuesta de pospago de Bait podría significar un nuevo impacto para Telcel y AT&amp;T, quienes enfrentan menores adiciones de prepago por las tarifas del OMV de Walmart que son 30% más económicas.",Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/17/bait-planes-pospago-impactaria-a-telcel-y-att,17/12/2024
Expansión ,Predicciones tecnológicas para 2025: de robots de servicio a cómputo cuántico,Un año más concluye y con el cierre de 2024 vienen nuevos proyectos por parte de las empresas de tecnología hacia los meses venideros.,Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/17/tendencias-tecnologicas-2025,17/12/2024
Expansión ,Los Cetes caen por debajo del 10% previo al anuncio de Banxico,Los rendimientos de los Cetes registran su menor nivel en dos años previo a que el Banco de México (Banxico) anuncie su decisión de política monetaria., Economía,https://expansion.mx/economia/2024/12/17/cetes-caen-por-debajo-del-10-previo-anuncio-de-banxico,17/12/2024
Expansión ,"Así como en los tianguis, en el comercio online existe ‘la paca’","Ya sean productos devueltos a Amazon o la compra de equipajes que nunca fueron reclamados, en el comercio en línea existe la reventa de productos.",Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/20/paginas-online-comprar-joyas-ocultas-closet,20/12/2024
Expansión ,Estos países fueron más vulnerables a ataques cibernéticos en 2024,El informe Kaspersky Security Bulletin 2024 Statistics compartió los medios de ataque más usados y los países que fueron más vulnerables en 2024.,Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/19/paises-mas-vulnerables-ataques-ciberneticos-2024-kaspersky,20/12/2024
Expansión ,Cuidado con las estafas con captcha falsos,"Los captcha “escribe los caracteres distorsionados”, “selecciona las casillas que contengan un carro” o “marca la casilla si no eres un robot” pueden ser falsos y propagar estafas.",Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/19/cuidado-estafas-captcha-falso,19/12/2024
Expansión ,"Adobe y Canva, las plataformas de edición que apostaron por la IA para crecer",Las herramientas de IA han transformado los procesos en las empresas y estas dos plataformas han sabido aprovechar ese auge para encontrar y retener a sus usuarios.,Ciencia y Tecnologia,https://expansion.mx/tecnologia/2024/12/19/adobe-y-canva-ia-para-crecer,19/12/2024
